SchNumb,Subgroup,SY,Year,Number_Attending,Regular_Attendance_Rate,SchoolName_Mapped,District_Mapped,Level Mapped
48,Black,2020-21,2021,,,cloudcroft district,cloudcroft,district
48,Hispanic,2020-21,2021,64.0,0.7813,cloudcroft district,cloudcroft,district
48,Asian,2020-21,2021,,,cloudcroft district,cloudcroft,district
48,Native,2020-21,2021,,,cloudcroft district,cloudcroft,district
48,EL,2020-21,2021,,,cloudcroft district,cloudcroft,district
48,Migrant,2020-21,2021,,,cloudcroft district,cloudcroft,district
49,Female,2020-21,2021,376.0,0.766,tucumcari district,tucumcari,district
49,Male,2020-21,2021,397.0,0.7003,tucumcari district,tucumcari,district
49,White,2020-21,2021,252.0,0.7262000000000001,tucumcari district,tucumcari,district
49,Black,2020-21,2021,10.0,0.5,tucumcari district,tucumcari,district
49,Hispanic,2020-21,2021,500.0,0.734,tucumcari district,tucumcari,district
49,Asian,2020-21,2021,,,tucumcari district,tucumcari,district
49,Native,2020-21,2021,,,tucumcari district,tucumcari,district
49,EL,2020-21,2021,43.0,0.8372,tucumcari district,tucumcari,district
49,Migrant,2020-21,2021,,,tucumcari district,tucumcari,district
50,Female,2020-21,2021,25.0,0.84,house district,house,district
50,Male,2020-21,2021,26.0,0.8462000000000001,house district,house,district
50,White,2020-21,2021,35.0,0.8571000000000001,house district,house,district
50,Black,2020-21,2021,,,house district,house,district
50,Hispanic,2020-21,2021,16.0,,house district,house,district
50,Asian,2020-21,2021,,,house district,house,district
50,Native,2020-21,2021,,,house district,house,district
50,EL,2020-21,2021,,,house district,house,district
50,Migrant,2020-21,2021,,,house district,house,district
51,Female,2020-21,2021,142.0,0.9718,logan district,logan,district
51,Male,2020-21,2021,131.0,0.9389000000000001,logan district,logan,district
51,White,2020-21,2021,174.0,0.9540000000000001,logan district,logan,district
51,Black,2020-21,2021,,,logan district,logan,district
51,Hispanic,2020-21,2021,92.0,,logan district,logan,district
51,Asian,2020-21,2021,,,logan district,logan,district
51,Native,2020-21,2021,,,logan district,logan,district
51,EL,2020-21,2021,,,logan district,logan,district
51,Migrant,2020-21,2021,,,logan district,logan,district
52,Female,2020-21,2021,55.0,0.9455,san jon district,san jon,district
52,Male,2020-21,2021,46.0,,san jon district,san jon,district
52,White,2020-21,2021,35.0,,san jon district,san jon,district
52,Black,2020-21,2021,,,san jon district,san jon,district
52,Hispanic,2020-21,2021,61.0,0.9344,san jon district,san jon,district
52,Asian,2020-21,2021,,,san jon district,san jon,district
52,Native,2020-21,2021,,,san jon district,san jon,district
52,EL,2020-21,2021,,,san jon district,san jon,district
52,Migrant,2020-21,2021,,,san jon district,san jon,district
53,Female,2020-21,2021,169.0,,chama valley district,chama,district
53,Male,2020-21,2021,177.0,0.9774,chama valley district,chama,district
53,White,2020-21,2021,33.0,,chama valley district,chama,district
53,Black,2020-21,2021,,,chama valley district,chama,district
53,Hispanic,2020-21,2021,284.0,,chama valley district,chama,district
53,Asian,2020-21,2021,,,chama valley district,chama,district
53,Native,2020-21,2021,25.0,,chama valley district,chama,district
53,EL,2020-21,2021,72.0,,chama valley district,chama,district
53,Migrant,2020-21,2021,,,chama valley district,chama,district
54,Female,2020-21,2021,254.0,0.7047,dulce district,dulce,district
54,Male,2020-21,2021,271.0,0.7675000000000001,dulce district,dulce,district
54,White,2020-21,2021,,,dulce district,dulce,district
54,Black,2020-21,2021,,,dulce district,dulce,district
54,Hispanic,2020-21,2021,32.0,0.6875,dulce district,dulce,district
54,Asian,2020-21,2021,,,dulce district,dulce,district
54,Native,2020-21,2021,481.0,0.736,dulce district,dulce,district
54,EL,2020-21,2021,94.0,0.7766000000000001,dulce district,dulce,district
54,Migrant,2020-21,2021,,,dulce district,dulce,district
55,Female,2020-21,2021,1411.0,0.5237,espanola district,espanola,district
55,Male,2020-21,2021,1323.0,0.49360000000000004,espanola district,espanola,district
55,White,2020-21,2021,93.0,0.5699000000000001,espanola district,espanola,district
55,Black,2020-21,2021,11.0,0.36360000000000003,espanola district,espanola,district
55,Hispanic,2020-21,2021,2405.0,0.5048,espanola district,espanola,district
55,Asian,2020-21,2021,24.0,0.7917000000000001,espanola district,espanola,district
55,Native,2020-21,2021,198.0,0.5101,espanola district,espanola,district
55,EL,2020-21,2021,504.0,0.5218,espanola district,espanola,district
55,Migrant,2020-21,2021,,,espanola district,espanola,district
56,Female,2020-21,2021,84.0,0.7143,jemez mtn district,jemez mountain,district
56,Male,2020-21,2021,93.0,0.6882,jemez mtn district,jemez mountain,district
56,White,2020-21,2021,11.0,,jemez mtn district,jemez mountain,district
56,Black,2020-21,2021,,,jemez mtn district,jemez mountain,district
56,Hispanic,2020-21,2021,104.0,0.8269000000000001,jemez mtn district,jemez mountain,district
56,Asian,2020-21,2021,,,jemez mtn district,jemez mountain,district
56,Native,2020-21,2021,62.0,0.4355,jemez mtn district,jemez mountain,district
56,EL,2020-21,2021,40.0,0.525,jemez mtn district,jemez mountain,district
56,Migrant,2020-21,2021,,,jemez mtn district,jemez mountain,district
57,Female,2020-21,2021,1081.0,0.8215,portales district,portales,district
57,Male,2020-21,2021,1167.0,0.8192,portales district,portales,district
57,White,2020-21,2021,665.0,0.8767,portales district,portales,district
57,Black,2020-21,2021,42.0,0.9048,portales district,portales,district
57,Hispanic,2020-21,2021,1470.0,0.7918000000000001,portales district,portales,district
57,Asian,2020-21,2021,13.0,,portales district,portales,district
57,Native,2020-21,2021,16.0,0.625,portales district,portales,district
57,EL,2020-21,2021,227.0,0.8678,portales district,portales,district
57,Migrant,2020-21,2021,71.0,0.8028000000000001,portales district,portales,district
58,Female,2020-21,2021,67.0,0.5821000000000001,elida district,elida,district
58,Male,2020-21,2021,79.0,0.481,elida district,elida,district
58,White,2020-21,2021,117.0,0.5128,elida district,elida,district
58,Black,2020-21,2021,,,elida district,elida,district
58,Hispanic,2020-21,2021,25.0,0.52,elida district,elida,district
58,Asian,2020-21,2021,,,elida district,elida,district
58,Native,2020-21,2021,,,elida district,elida,district
58,EL,2020-21,2021,,,elida district,elida,district
58,Migrant,2020-21,2021,,,elida district,elida,district
59,Female,2020-21,2021,90.0,0.6444000000000001,floyd district,floyd,district
59,Male,2020-21,2021,106.0,0.7075,floyd district,floyd,district
59,White,2020-21,2021,56.0,0.75,floyd district,floyd,district
59,Black,2020-21,2021,,,floyd district,floyd,district
59,Hispanic,2020-21,2021,137.0,0.6423,floyd district,floyd,district
59,Asian,2020-21,2021,,,floyd district,floyd,district
59,Native,2020-21,2021,,,floyd district,floyd,district
59,EL,2020-21,2021,34.0,0.7647,floyd district,floyd,district
59,Migrant,2020-21,2021,,,floyd district,floyd,district
60,Female,2020-21,2021,93.0,0.871,dora district,dora,district
60,Male,2020-21,2021,90.0,0.8222,dora district,dora,district
60,White,2020-21,2021,121.0,0.876,dora district,dora,district
60,Black,2020-21,2021,,,dora district,dora,district
60,Hispanic,2020-21,2021,53.0,0.7925000000000001,dora district,dora,district
60,Asian,2020-21,2021,,,dora district,dora,district
60,Native,2020-21,2021,,,dora district,dora,district
60,EL,2020-21,2021,14.0,0.5714,dora district,dora,district
60,Migrant,2020-21,2021,,,dora district,dora,district
61,Female,2020-21,2021,1202.0,0.5774,bernalillo district,bernalillo,district
61,Male,2020-21,2021,1262.0,0.5491,bernalillo district,bernalillo,district
61,White,2020-21,2021,161.0,0.7453000000000001,bernalillo district,bernalillo,district
61,Black,2020-21,2021,14.0,,bernalillo district,bernalillo,district
61,Hispanic,2020-21,2021,1084.0,0.5941000000000001,bernalillo district,bernalillo,district
61,Asian,2020-21,2021,,,bernalillo district,bernalillo,district
61,Native,2020-21,2021,1184.0,0.5034000000000001,bernalillo district,bernalillo,district
61,EL,2020-21,2021,711.0,0.5359,bernalillo district,bernalillo,district
61,Migrant,2020-21,2021,,,bernalillo district,bernalillo,district
62,Female,2020-21,2021,225.0,0.43560000000000004,cuba district,cuba,district
62,Male,2020-21,2021,268.0,0.39930000000000004,cuba district,cuba,district
62,White,2020-21,2021,18.0,0.5,cuba district,cuba,district
62,Black,2020-21,2021,,,cuba district,cuba,district
62,Hispanic,2020-21,2021,134.0,0.6045,cuba district,cuba,district
62,Asian,2020-21,2021,,,cuba district,cuba,district
62,Native,2020-21,2021,326.0,0.3221,cuba district,cuba,district
62,EL,2020-21,2021,209.0,0.3301,cuba district,cuba,district
62,Migrant,2020-21,2021,,,cuba district,cuba,district
63,Female,2020-21,2021,140.0,0.7357,jemez valley district,jemez valley,district
63,Male,2020-21,2021,142.0,0.7606,jemez valley district,jemez valley,district
63,White,2020-21,2021,14.0,0.7857000000000001,jemez valley district,jemez valley,district
63,Black,2020-21,2021,,,jemez valley district,jemez valley,district
63,Hispanic,2020-21,2021,65.0,0.8308000000000001,jemez valley district,jemez valley,district
63,Asian,2020-21,2021,,,jemez valley district,jemez valley,district
63,Native,2020-21,2021,203.0,0.7192000000000001,jemez valley district,jemez valley,district
63,EL,2020-21,2021,106.0,0.717,jemez valley district,jemez valley,district
63,Migrant,2020-21,2021,,,jemez valley district,jemez valley,district
64,Female,2020-21,2021,1031.0,0.6343,aztec district,aztec,district
64,Male,2020-21,2021,1090.0,0.5835,aztec district,aztec,district
64,White,2020-21,2021,933.0,0.6302,aztec district,aztec,district
64,Black,2020-21,2021,,,aztec district,aztec,district
64,Hispanic,2020-21,2021,778.0,0.5913,aztec district,aztec,district
64,Asian,2020-21,2021,,,aztec district,aztec,district
64,Native,2020-21,2021,300.0,0.56,aztec district,aztec,district
64,EL,2020-21,2021,107.0,0.5701,aztec district,aztec,district
64,Migrant,2020-21,2021,,,aztec district,aztec,district
65,Female,2020-21,2021,4704.0,0.7251000000000001,farmington district,farmington,district
65,Male,2020-21,2021,4771.0,0.6967,farmington district,farmington,district
65,White,2020-21,2021,2550.0,0.8043,farmington district,farmington,district
65,Black,2020-21,2021,61.0,0.6721,farmington district,farmington,district
65,Hispanic,2020-21,2021,2854.0,0.7113,farmington district,farmington,district
65,Asian,2020-21,2021,59.0,0.8983000000000001,farmington district,farmington,district
65,Native,2020-21,2021,3439.0,0.6354000000000001,farmington district,farmington,district
65,EL,2020-21,2021,1160.0,0.6112000000000001,farmington district,farmington,district
65,Migrant,2020-21,2021,,,farmington district,farmington,district
66,Female,2020-21,2021,1091.0,0.725,bloomfield district,bloomfield,district
66,Male,2020-21,2021,1105.0,0.667,bloomfield district,bloomfield,district
66,White,2020-21,2021,567.0,0.7425,bloomfield district,bloomfield,district
66,Black,2020-21,2021,13.0,,bloomfield district,bloomfield,district
66,Hispanic,2020-21,2021,757.0,0.7279,bloomfield district,bloomfield,district
66,Asian,2020-21,2021,,,bloomfield district,bloomfield,district
66,Native,2020-21,2021,817.0,0.6316,bloomfield district,bloomfield,district
66,EL,2020-21,2021,213.0,0.5587,bloomfield district,bloomfield,district
66,Migrant,2020-21,2021,,,bloomfield district,bloomfield,district
67,Female,2020-21,2021,2190.0,0.8160000000000001,central district,central consolidated,district
67,Male,2020-21,2021,2325.0,0.8065,central district,central consolidated,district
67,White,2020-21,2021,210.0,0.9429000000000001,central district,central consolidated,district
67,Black,2020-21,2021,,,central district,central consolidated,district
67,Hispanic,2020-21,2021,169.0,0.8462000000000001,central district,central consolidated,district
67,Asian,2020-21,2021,30.0,0.9,central district,central consolidated,district
67,Native,2020-21,2021,3960.0,0.8033,central district,central consolidated,district
67,EL,2020-21,2021,1465.0,0.7993,central district,central consolidated,district
67,Migrant,2020-21,2021,,,central district,central consolidated,district
68,Female,2020-21,2021,669.0,0.8087000000000001,west las vegas dist office,west las vegas,unknown level
68,Male,2020-21,2021,599.0,0.773,west las vegas dist office,west las vegas,unknown level
68,White,2020-21,2021,78.0,0.6923,west las vegas dist office,west las vegas,unknown level
68,Black,2020-21,2021,,,west las vegas dist office,west las vegas,unknown level
68,Hispanic,2020-21,2021,1171.0,0.7993,west las vegas dist office,west las vegas,unknown level
68,Asian,2020-21,2021,,,west las vegas dist office,west las vegas,unknown level
68,Native,2020-21,2021,,,west las vegas dist office,west las vegas,unknown level
68,EL,2020-21,2021,91.0,0.7253000000000001,west las vegas dist office,west las vegas,unknown level
68,Migrant,2020-21,2021,,,west las vegas dist office,west las vegas,unknown level
69,Female,2020-21,2021,546.0,0.7326,las vegas city dist office,las vegas city,unknown level
69,Male,2020-21,2021,607.0,0.7232000000000001,las vegas city dist office,las vegas city,unknown level
69,White,2020-21,2021,46.0,0.7826000000000001,las vegas city dist office,las vegas city,unknown level
69,Black,2020-21,2021,,,las vegas city dist office,las vegas city,unknown level
69,Hispanic,2020-21,2021,1088.0,0.7243,las vegas city dist office,las vegas city,unknown level
69,Asian,2020-21,2021,,,las vegas city dist office,las vegas city,unknown level
69,Native,2020-21,2021,,,las vegas city dist office,las vegas city,unknown level
69,EL,2020-21,2021,111.0,0.7838,las vegas city dist office,las vegas city,unknown level
69,Migrant,2020-21,2021,,,las vegas city dist office,las vegas city,unknown level
70,Female,2020-21,2021,251.0,0.6414000000000001,pecos district,pecos,district
70,Male,2020-21,2021,226.0,0.6372,pecos district,pecos,district
70,White,2020-21,2021,25.0,0.84,pecos district,pecos,district
70,Black,2020-21,2021,,,pecos district,pecos,district
70,Hispanic,2020-21,2021,450.0,0.6289,pecos district,pecos,district
70,Asian,2020-21,2021,,,pecos district,pecos,district
70,Native,2020-21,2021,,,pecos district,pecos,district
70,EL,2020-21,2021,47.0,0.5319,pecos district,pecos,district
70,Migrant,2020-21,2021,,,pecos district,pecos,district
71,Female,2020-21,2021,5330.0,0.6021000000000001,santa fe district,santa fe,district
71,Male,2020-21,2021,5658.0,0.5817,santa fe district,santa fe,district
71,White,2020-21,2021,1522.0,0.6997,santa fe district,santa fe,district
71,Black,2020-21,2021,84.0,0.7024,santa fe district,santa fe,district
71,Hispanic,2020-21,2021,8935.0,0.5706,santa fe district,santa fe,district
71,Asian,2020-21,2021,172.0,0.7674000000000001,santa fe district,santa fe,district
71,Native,2020-21,2021,239.0,0.5314,santa fe district,santa fe,district
71,EL,2020-21,2021,3073.0,0.5906,santa fe district,santa fe,district
71,Migrant,2020-21,2021,,,santa fe district,santa fe,district
72,Female,2020-21,2021,818.0,0.6516000000000001,pojoaque district,pojoaque,district
72,Male,2020-21,2021,792.0,0.6376000000000001,pojoaque district,pojoaque,district
72,White,2020-21,2021,75.0,0.7067,pojoaque district,pojoaque,district
72,Black,2020-21,2021,,,pojoaque district,pojoaque,district
72,Hispanic,2020-21,2021,1298.0,0.6525000000000001,pojoaque district,pojoaque,district
72,Asian,2020-21,2021,,,pojoaque district,pojoaque,district
72,Native,2020-21,2021,228.0,0.5833,pojoaque district,pojoaque,district
72,EL,2020-21,2021,272.0,0.6324000000000001,pojoaque district,pojoaque,district
72,Migrant,2020-21,2021,,,pojoaque district,pojoaque,district
73,Female,2020-21,2021,504.0,0.6349,t or c district,truth or cons.,district
73,Male,2020-21,2021,532.0,0.6748000000000001,t or c district,truth or cons.,district
73,White,2020-21,2021,451.0,0.6829000000000001,t or c district,truth or cons.,district
73,Black,2020-21,2021,,,t or c district,truth or cons.,district
73,Hispanic,2020-21,2021,549.0,0.6302,t or c district,truth or cons.,district
73,Asian,2020-21,2021,11.0,,t or c district,truth or cons.,district
73,Native,2020-21,2021,,,t or c district,truth or cons.,district
